imd_archive_utc,shram_archive_utc,bulletin_date,target_date,fc_day,met,imd_def,imd_code,imd_min_tier,shram_def,shram_min_zone,a_both_alert,b_imd_only,c_shram_only,d_both_none,n,kappa
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=5,5,0,0,539,69,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=5,5,0,0,539,69,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=4,4,79,0,529,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=5,5,79,0,487,42,608,0.021920378420517153
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=6,6,0,79,0,529,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=4,4,67,0,541,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=5,5,67,0,499,42,608,0.01821241343602353
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=6,6,0,67,0,541,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=5,5,0,0,566,42,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=5,5,0,0,566,42,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=4,4,79,0,529,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=5,5,79,0,506,23,608,0.011674301758534046
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=6,6,0,79,0,529,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=4,4,67,0,541,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=5,5,67,0,518,23,608,0.00969103155087946
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=6,6,0,67,0,541,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=5,5,0,0,585,23,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=5,5,0,0,585,23,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=4,4,92,0,510,6,608,0.0035477402437143245
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=5,5,44,48,298,218,608,-0.04689863842662633
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=4,4,86,0,516,6,608,0.0032786885245901713
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=5,5,44,42,298,224,608,-0.02641509433962268
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=6,6,0,86,0,522,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=4,4,92,0,513,3,608,0.0017666487441431893
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=5,5,92,0,440,76,608,0.049676025917926594
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=4,4,86,0,519,3,608,0.001632560082007673
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=5,5,86,0,446,76,608,0.04598930481283427
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=6,6,0,86,0,522,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=4,4,92,0,515,1,608,0.0005872890228021065
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=5,5,92,0,479,37,608,0.0228425714669172
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=4,4,86,0,521,1,608,0.0005426894680380941
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=5,5,86,0,485,37,608,0.02112573196478601
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=6,6,0,86,0,522,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Watch+,11,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Watch+,11,2,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Alert+,11,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Alert+,11,3,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Warning,11,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Warning,11,4,Z>=5,5,0,0,571,37,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,5,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Watch+,9,2,Z>=4,4,92,0,516,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Watch+,9,2,Z>=5,5,92,0,499,17,608,0.010204880595067186
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Alert+,9,3,Z>=4,4,86,0,522,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Alert+,9,3,Z>=5,5,86,0,505,17,608,0.009433353550734935
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Alert+,9,3,Z>=6,6,0,86,0,522,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Warning,9,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Warning,9,4,Z>=5,5,0,0,591,17,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Hot Day Watch+,10,2,Z>=4,4,0,0,608,0,608,0.0
2026-05-14T22:28:41+00:00,2026-05-15T01:00:20+00:00,2026-05-13,2026-05-15,3,6,Hot Day Watch+,10,2,Z>=5,5,0,0,591,17,608,0.0
